Site,Country,Model,RepairType,Price,Currency,ExclVAT,VATBasis,Login,URL
mobpartstore.lv,Latvia,iphone 12,aftermarket-incell,46.6,EUR,46.6,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 mini,aftermarket-oled,67.3,EUR,67.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 mini,aftermarket-oled,75.6,EUR,75.6,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 mini,aftermarket-incell,51.9,EUR,51.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 mini,aftermarket-incell,58.3,EUR,58.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 pro,aftermarket-oled,55.4,EUR,55.4,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 pro,aftermarket-oled,62.3,EUR,62.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 pro,aftermarket-oled,80.4,EUR,80.4,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 pro,aftermarket-oled,90.3,EUR,90.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 pro max,aftermarket-oled,74.9,EUR,74.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 pro max,aftermarket-oled,84.2,EUR,84.2,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 pro max,aftermarket-oled,89.9,EUR,89.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 pro max,aftermarket-oled,101.0,EUR,101.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 pro max,aftermarket-incell,53.3,EUR,53.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 12 pro max,aftermarket-incell,59.9,EUR,59.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13,aftermarket-oled,73.4,EUR,73.4,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13,aftermarket-oled,82.5,EUR,82.5,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13,aftermarket-oled,59.9,EUR,59.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13,aftermarket-oled,67.3,EUR,67.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13,aftermarket-incell,44.9,EUR,44.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13,aftermarket-incell,50.5,EUR,50.5,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 mini,aftermarket-oled,81.5,EUR,81.5,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 mini,aftermarket-oled,91.6,EUR,91.6,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 mini,aftermarket-incell,49.9,EUR,49.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 mini,aftermarket-incell,56.1,EUR,56.1,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 pro,aftermarket-oled,75.9,EUR,75.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 pro,aftermarket-oled,85.3,EUR,85.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 pro,aftermarket-incell,49.9,EUR,49.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 pro,aftermarket-incell,56.1,EUR,56.1,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 pro max,aftermarket-oled,83.7,EUR,83.7,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 pro max,aftermarket-oled,94.0,EUR,94.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 pro max,aftermarket-oled,87.2,EUR,87.2,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 pro max,aftermarket-oled,98.0,EUR,98.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 pro max,aftermarket-incell,52.2,EUR,52.2,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 13 pro max,aftermarket-incell,58.7,EUR,58.7,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14,aftermarket-oled,64.2,EUR,64.2,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14,aftermarket-oled,72.19,EUR,72.19,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14,aftermarket-incell,49.1,EUR,49.1,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14,aftermarket-incell,55.2,EUR,55.2,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 plus,aftermarket-oled,86.9,EUR,86.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 plus,aftermarket-oled,97.6,EUR,97.6,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 plus,aftermarket-oled,100.7,EUR,100.7,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 plus,aftermarket-oled,113.1,EUR,113.1,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 plus,aftermarket-incell,54.6,EUR,54.6,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 plus,aftermarket-incell,61.3,EUR,61.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 pro,aftermarket-oled,146.9,EUR,146.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 pro,aftermarket-oled,165.0,EUR,165.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 pro,aftermarket-incell,59.9,EUR,59.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 pro,aftermarket-incell,67.3,EUR,67.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 pro max,aftermarket-oled,143.3,EUR,143.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 pro max,aftermarket-oled,161.0,EUR,161.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 pro max,aftermarket-incell,65.3,EUR,65.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 14 pro max,aftermarket-incell,73.4,EUR,73.4,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15,aftermarket-oled,129.1,EUR,129.1,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15,aftermarket-oled,145.0,EUR,145.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15,aftermarket-incell,52.5,EUR,52.5,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15,aftermarket-incell,59.0,EUR,59.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15 plus,aftermarket-oled,129.1,EUR,129.1,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15 plus,aftermarket-oled,145.0,EUR,145.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15 plus,aftermarket-incell,52.5,EUR,52.5,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15 plus,aftermarket-incell,59.0,EUR,59.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15 pro,aftermarket-oled,157.5,EUR,157.5,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15 pro,aftermarket-oled,177.0,EUR,177.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15 pro,aftermarket-incell,54.7,EUR,54.7,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15 pro,aftermarket-incell,61.5,EUR,61.5,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15 pro max,aftermarket-oled,147.7,EUR,147.7,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15 pro max,aftermarket-oled,166.0,EUR,166.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15 pro max,aftermarket-incell,65.9,EUR,65.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 15 pro max,aftermarket-incell,74.0,EUR,74.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 16,aftermarket-incell,69.4,EUR,69.4,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 16,aftermarket-incell,78.0,EUR,78.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 16 plus,aftermarket-oled,91.7,EUR,91.7,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 16 plus,aftermarket-oled,103.0,EUR,103.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 16 plus,aftermarket-incell,76.7,EUR,76.7,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 16 plus,aftermarket-incell,86.2,EUR,86.2,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 16 pro,aftermarket-incell,111.3,EUR,111.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 16 pro,aftermarket-incell,125.0,EUR,125.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 16 pro max,aftermarket-incell,111.3,EUR,111.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 16 pro max,aftermarket-incell,125.0,EUR,125.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 16e,aftermarket-incell,57.9,EUR,57.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone 16e,aftermarket-incell,65.0,EUR,65.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone x,aftermarket-oled,42.6,EUR,42.6,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone x,aftermarket-oled,47.9,EUR,47.9,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone x,aftermarket-incell,71.1,EUR,71.1,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone xs max,aftermarket-oled,75.7,EUR,75.7,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone xs max,aftermarket-oled,85.0,EUR,85.0,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
mobpartstore.lv,Latvia,iphone xs max,aftermarket-incell,63.3,EUR,63.3,VAT basis UNKNOWN — shown as listed,no,https://www.mobpartstore.lv/17-apple-iphone-telefonu-displeji
modchip.gr,Greece,iPhone 11,aftermarket-incell,29.9,EUR,29.9,VAT basis UNKNOWN — shown as listed,YES,https://modchip.gr/tilefonia/antallaktika-kiniton-iphone/antallaktika-iphone-11-pro-max/othoni-lcd-gia-iphone-11-in-cell-zy-ic-moveable/
modchip.gr,Greece,iPhone 11 Pro,aftermarket-incell,33.5,EUR,33.5,VAT basis UNKNOWN — shown as listed,YES,https://modchip.gr/tilefonia/antallaktika-kiniton-iphone/antallaktika-iphone-11-pro-max/othoni-gia-iphone-11-pro-ultra-retina-hd-in-cell-lcd-zy-ic-movable/
modchip.gr,Greece,iPhone 12 Pro Max,aftermarket-incell,42.9,EUR,42.9,VAT basis UNKNOWN — shown as listed,YES,https://modchip.gr/tilefonia/antallaktika-kiniton-iphone/antallaktika-iphone-12-pro-max/o8onh-lcd-gia-iphone-12-pro-max-jk-premium-in-cell-with-ic-replacement/
modchip.gr,Greece,iPhone 13,aftermarket-incell,39.9,EUR,39.9,VAT basis UNKNOWN — shown as listed,YES,https://modchip.gr/tilefonia/antallaktika-kiniton-iphone/antallaktika-iphone-13-pro-max/othoni-iphone-13-ultra-retina-hd-in-cell-lcd-zy/
modchip.gr,Greece,iPhone XS Max,aftermarket-incell,29.9,EUR,29.9,VAT basis UNKNOWN — shown as listed,YES,https://modchip.gr/tilefonia/antallaktika-kiniton-iphone/antallaktika-iphone-xs-max/othoni-gia-iphone-xs-max-lcd-zy-in-cell/
movil.gr,Greece,iPhone 13 Pro,aftermarket-lcd,160,EUR,160,VAT basis UNKNOWN — shown as listed,YES,https://movil.gr/product/iphone-13-pro-premium-lcd-screen/
movil.gr,Greece,iPhone 13 Pro Max,aftermarket-lcd,280,EUR,280,VAT basis UNKNOWN — shown as listed,YES,https://movil.gr/product/iphone-13-pro-max-premium-lcd-screen/
movil.gr,Greece,iPhone 14 Pro,aftermarket-lcd,340,EUR,340,VAT basis UNKNOWN — shown as listed,YES,https://movil.gr/product/%ce%bf%ce%b8%cf%8c%ce%bd%ce%b7-iphone-14-pro-premium-lcd-screen-movil-gr/
movil.gr,Greece,iPhone 14 Pro Max,aftermarket-lcd,370,EUR,370,VAT basis UNKNOWN — shown as listed,YES,https://movil.gr/product/iphone-14-pro-max-standard-lcd-screen/
net-one.gr,Greece,iPhone 11,aftermarket-lcd,23,EUR,23,VAT basis UNKNOWN — shown as listed,no,https://www.net-one.gr/apple-iphone-11-hyperfox-high-resolution-lcd-1-xrono-eggyhsh--110192
net-one.gr,Greece,iPhone 11,aftermarket-incell,17,EUR,17,VAT basis UNKNOWN — shown as listed,no,https://www.net-one.gr/apple-iphone-11-hyperfox-lcd-incell-touch-black-1-xrono-eggyhsh--109230
net-one.gr,Greece,iPhone 11,aftermarket-incell,15.5,EUR,15.5,VAT basis UNKNOWN — shown as listed,no,https://www.net-one.gr/apple-iphone-11-jk-lcd-touch-black-incell-change-ic--108366
net-one.gr,Greece,iPhone 11,aftermarket-lcd,17,EUR,17,VAT basis UNKNOWN — shown as listed,no,https://www.net-one.gr/apple-iphone-11-zy-ltps-lcd-touch-black-ic-transferable-109010
net-one.gr,Greece,iPhone 14 Plus,aftermarket-incell,16.5,EUR,16.5,VAT basis UNKNOWN — shown as listed,no,https://www.net-one.gr/apple-iphone-14-plus-rj-incell-lcd-touch-black-oem-110249
nordviks.se,Denmark,iPhone 14 Pro Max,aftermarket-soft-oled,600.83,SEK,600.83,VAT basis UNKNOWN — shown as listed,YES,https://www.nordviks.se/products/iphone-14-pro-max-display-soft-oled-repart-prime-120hz
nordviks.se,Denmark,iPhone 15 Pro Max,aftermarket-soft-oled,611.65,SEK,611.65,VAT basis UNKNOWN — shown as listed,YES,https://www.nordviks.se/products/iphone-15-pro-max-display-soft-oled-repart-prime-120hz
nvs.gr,Greece,iPhone X,aftermarket-lcd,12.88,EUR,12.88,VAT basis UNKNOWN — shown as listed,no,https://nvs.gr/product/othoni-lcd-gia-apple-iphone-x-zy-mayri-720p/
nvs.gr,Greece,iPhone XR,aftermarket-lcd,16.44,EUR,16.44,VAT basis UNKNOWN — shown as listed,no,https://nvs.gr/product/othoni-lcd-gia-apple-iphone-xr-jk-ms-mayri/
nvs.gr,Greece,iPhone XR,aftermarket-lcd,13.22,EUR,13.22,VAT basis UNKNOWN — shown as listed,no,https://nvs.gr/product/othoni-lcd-gia-apple-iphone-xr-zy-mayri-720p/
onstoreitalia.it,Italy,iPhone 14,aftermarket-lcd,34.42,EUR,34.42,already ex-VAT,no,https://onstoreitalia.it/products/copia-del-display-lcd-per-iphone-14-incell-premium-quality?_pos=1&_sid=39a43ba90&_ss=r
onstoreitalia.it,Italy,iPhone 14 Pro Max,aftermarket-lcd,67.64,EUR,67.64,already ex-VAT,no,https://onstoreitalia.it/products/display-lcd-per-iphone-14-pro-max-compatibile-premium-quality?_pos=6&_sid=39a43ba90&_ss=r
onstoreitalia.it,Italy,iPhone 15,aftermarket-lcd,37.84,EUR,37.84,already ex-VAT,no,https://onstoreitalia.it/products/display-lcd-per-iphone-15-compatibile-premium-quality?_pos=7&_sid=39a43ba90&_ss=r
onstoreitalia.it,Italy,iPhone 15 Plus,aftermarket-lcd,39.45,EUR,39.45,already ex-VAT,no,https://onstoreitalia.it/products/display-lcd-per-iphone-15-plus-compatibile-premium-quality?_pos=3&_sid=39a43ba90&_ss=r
onstoreitalia.it,Italy,iPhone 15 Pro Max,aftermarket-lcd,78.91,EUR,78.91,already ex-VAT,no,https://onstoreitalia.it/products/display-lcd-per-iphone-15-pro-max-compatibile-premium-quality?_pos=2&_sid=39a43ba90&_ss=r
onstoreitalia.it,Italy,iPhone XS,aftermarket-lcd,22.95,EUR,22.95,already ex-VAT,no,https://onstoreitalia.it/products/display-iphone-xs-compatibile?_pos=5&_sid=39a43ba90&_ss=r
onstoreitalia.it,Italy,iPhone XS,aftermarket-lcd,27,EUR,27,already ex-VAT,no,https://onstoreitalia.it/products/display-iphone-xs-oem?_pos=8&_sid=39a43ba90&_ss=r
onstoreitalia.it,Italy,iPhone XS Max,aftermarket-lcd,24.16,EUR,24.16,already ex-VAT,no,https://onstoreitalia.it/products/display-iphone-xs-max-compatibile?_pos=4&_sid=39a43ba90&_ss=r
outletaccessori.it,Italy,iPhone 11,aftermarket-oled,60,EUR,60,already ex-VAT,no,https://www.outletaccessori.it/display-sharp/4239-display-originale-sharp-apple-iphone-11-nero-8596311249105.html
outletaccessori.it,Italy,iPhone 11 Pro,aftermarket-oled,70,EUR,70,already ex-VAT,no,https://www.outletaccessori.it/display-sharp/4316-display-originale-sharp-apple-iphone-11-PRO-8596311235443.html
outletaccessori.it,Italy,iPhone 11 Pro Max,aftermarket-oled,70,EUR,70,already ex-VAT,no,https://www.outletaccessori.it/display-sharp/4317-display-originale-sharp-apple-iphone-11-PRO-MAX-8596311187940.html
outletaccessori.it,Italy,iPhone X,aftermarket-oled,60,EUR,60,already ex-VAT,no,https://www.outletaccessori.it/display-sharp/3941-display-originale-sharp-apple-iphone-x-nero-8596311188183.html
outletaccessori.it,Italy,iPhone XR,aftermarket-oled,60,EUR,60,already ex-VAT,no,https://www.outletaccessori.it/display-sharp/3995-display-originale-sharp-apple-iphone-xr-nero-7443539071067.html
outletaccessori.it,Italy,iPhone XS,aftermarket-oled,60,EUR,60,already ex-VAT,no,https://www.outletaccessori.it/display-sharp/3994-display-originale-sharp-apple-iphone-xs-nero-8596311188176.html
outletaccessori.it,Italy,iPhone XS Max,aftermarket-oled,60,EUR,60,already ex-VAT,no,https://www.outletaccessori.it/display-sharp/4234-display-originale-sharp-apple-iphone-xs-max-nero-8596311212468.html
partexpert.nl,Netherlands,iPhone 11,aftermarket-lcd,54.95,EUR,54.95,already ex-VAT,no,https://www.partexpert.nl/en/iphone-11-display-and-lcd6.html
partexpert.nl,Netherlands,iPhone 11,aftermarket-lcd,29.95,EUR,29.95,already ex-VAT,no,https://www.partexpert.nl/en/iphone-11-oem-display-and-lcd.html
partexpert.nl,Netherlands,iPhone 11 Pro,aftermarket-oled,49.95,EUR,49.95,already ex-VAT,no,https://www.partexpert.nl/en/iphone-11-pro-display-and-oled.html
partexpert.nl,Netherlands,iPhone 11 Pro,aftermarket-lcd,69.95,EUR,69.95,already ex-VAT,no,https://www.partexpert.nl/en/iphone-11-pro-display-and-lcd.html
partexpert.nl,Netherlands,iPhone 11 Pro Max,aftermarket-oled,279.95,EUR,279.95,already ex-VAT,no,https://www.partexpert.nl/en/iphone-11promax-display-and-oled.html
partexpert.nl,Netherlands,iPhone 14 Pro Max,aftermarket-lcd,69.95,EUR,69.95,already ex-VAT,no,https://www.partexpert.nl/en/iphone-14promax-display-and-lcd.html
partexpert.nl,Netherlands,iPhone XS Max,aftermarket-oled,49.95,EUR,49.95,already ex-VAT,no,https://www.partexpert.nl/en/iphone-xs-max-display-and-oled.html
parts4cells.com,Cyprus,iPhone 13,aftermarket-lcd,13,USD,13,VAT basis UNKNOWN — shown as listed,no,https://parts4cells.com/brilliance-iphone-13-lcd-with-touch-black.html
partsfixit.com,USA,iphone 14 pro,aftermarket-oled,315.0,USD,315.0,VAT basis UNKNOWN — shown as listed,no,https://www.partsfixit.com/apple-spare-parts/iphone-repair-parts
partsfixit.com,USA,iphone 15,aftermarket-lcd,128.0,USD,128.0,VAT basis UNKNOWN — shown as listed,no,https://www.partsfixit.com/apple-spare-parts/iphone-repair-parts
partsfixit.com,USA,iphone 15 plus,aftermarket-lcd,136.0,USD,136.0,VAT basis UNKNOWN — shown as listed,no,https://www.partsfixit.com/apple-spare-parts/iphone-repair-parts
partsfixit.com,USA,iphone 15 pro,aftermarket-lcd,312.0,USD,312.0,VAT basis UNKNOWN — shown as listed,no,https://www.partsfixit.com/apple-spare-parts/iphone-repair-parts
partsfixit.com,USA,iphone 15 pro max,aftermarket-lcd,443.0,USD,443.0,VAT basis UNKNOWN — shown as listed,no,https://www.partsfixit.com/apple-spare-parts/iphone-repair-parts
partsfixit.com,USA,iphone 16 plus,aftermarket-oled,256.0,USD,256.0,VAT basis UNKNOWN — shown as listed,no,https://www.partsfixit.com/apple-spare-parts/iphone-repair-parts
partsfixit.com,USA,iphone 16 pro,aftermarket-oled,260.0,USD,260.0,VAT basis UNKNOWN — shown as listed,no,https://www.partsfixit.com/apple-spare-parts/iphone-repair-parts
partsfixit.com,USA,iphone 16 pro max,aftermarket-oled,348.0,USD,348.0,VAT basis UNKNOWN — shown as listed,no,https://www.partsfixit.com/apple-spare-parts/iphone-repair-parts
partsfixit.com,USA,iphone xr,aftermarket-lcd,9.66,USD,9.66,VAT basis UNKNOWN — shown as listed,no,https://www.partsfixit.com/apple-spare-parts/iphone-repair-parts
phone-werk.de,Germany,iPhone X,aftermarket-oled,119.99,EUR,119.99,already ex-VAT,no,https://phone-werk.de/produkt/iphone-x-display-touchscreen-komplette-oled-black-2/
