Site,Country,Type,Model,Category,List,Login,Price,Currency,URL
mobilesentrix.eu,Germany,shop,iphone 12,refurb,A,no,37.75,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
irepart.com,China,shop,iphone 11 pro,aftermarket-incell,aftermarket,no,7.3,USD,https://irepart.com/collections/screen
4repair.pl,Poland,shop,iphone 16 plus,aftermarket-soft-oled,aftermarket,no,787.49,PLN,https://4repair.pl/zamiennik-apl-wyswietlacz-soft-oled-apple-iphone-16-plus-run-diagnostic-original-size-bez-komunikatu-p-2968.html
pulledparts.co.uk,UK,shop,iphone xs max,refurb,A,no,55.0,GBP,https://pulledparts.co.uk/product-category/iphone-parts
mobilesentrix.eu,Germany,shop,iphone 16 pro max,original,A,no,312.93,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16 plus,unknown,aftermarket,no,33.39,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16,refurb,A,no,106.52,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 plus,original,A,no,258.65,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 11 pro,aftermarket-incell,aftermarket,no,9.86,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 plus,refurb,A,no,80.69,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 11 pro,aftermarket-oled,aftermarket,no,31.8,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15,original,A,no,247.14,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro,refurb,A,no,62.9,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone xs,aftermarket-oled,aftermarket,no,22.99,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone xr,aftermarket-incell,aftermarket,no,11.87,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro,unknown,aftermarket,no,1.29,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
irepart.com,China,shop,iphone 15 pro,aftermarket-hard-oled,aftermarket,no,34.2,USD,https://irepart.com/collections/screen
irepart.com,China,shop,iphone 13 pro max,aftermarket-incell,aftermarket,no,10.0,USD,https://irepart.com/collections/screen
irepart.com,China,shop,iphone 16 pro,aftermarket-incell,aftermarket,no,31.66,USD,https://irepart.com/collections/screen
bukuwireless.com,USA,shop,iphone 13 pro,original,A,no,288.9,USD,https://www.bukuwireless.com/iphone-13-pro-screen-oem-service-pack
mobilesentrix.eu,Germany,shop,iphone 16e,aftermarket-incell,aftermarket,no,12.4,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 pro max,unknown,aftermarket,no,30.42,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 16 plus,aftermarket-incell,aftermarket,no,17.9,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 pro max,aftermarket-incell,aftermarket,no,19.8,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro max,aftermarket-incell,aftermarket,no,27.54,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro max,original,A,no,349.93,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 plus,unknown,aftermarket,no,32.66,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 14 pro,aftermarket-incell,aftermarket,no,15.14,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 15 plus,unknown,aftermarket,no,54.97,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12 pro max,unknown,aftermarket,no,30.79,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13,aftermarket-oled,aftermarket,no,31.09,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12,aftermarket-incell,aftermarket,no,10.17,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro max,unknown,aftermarket,no,41.61,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro,aftermarket-oled,aftermarket,no,52.42,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13,aftermarket-lcd,aftermarket,no,21.58,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 13 pro max,aftermarket-incell,aftermarket,no,14.67,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
mobilesentrix.eu,Germany,shop,iphone 12,original,A,no,256.6,EUR,https://www.mobilesentrix.eu/replacement-parts/apple/iphone-parts/all-iphone-lcds
partsfixit.com,USA,shop,iphone 15 pro,aftermarket-lcd,aftermarket,no,312.0,USD,https://www.partsfixit.com/apple-spare-parts/iphone-repair-parts
